Country/Region;Lat;Long;Anzahl der Datensätze;Date;Confirmed;Province/State
Canada;53.9333;-116.5765;1;28.01.2020;0;Alberta
Canada;53.9333;-116.5765;1;29.01.2020;0;Alberta
Canada;53.9333;-116.5765;1;30.01.2020;0;Alberta
Canada;53.9333;-116.5765;1;31.01.2020;0;Alberta
Canada;53.9333;-116.5765;1;01.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;10.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;11.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;12.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;13.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;14.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;15.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;16.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;17.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;18.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;19.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;02.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;20.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;21.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;22.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;23.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;24.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;25.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;26.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;27.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;28.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;29.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;03.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;04.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;05.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;06.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;07.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;08.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;09.02.2020;0;Alberta
Canada;53.9333;-116.5765;1;01.03.2020;0;Alberta
Canada;53.9333;-116.5765;1;10.03.2020;7;Alberta
Canada;53.9333;-116.5765;1;11.03.2020;19;Alberta
Canada;53.9333;-116.5765;1;12.03.2020;19;Alberta
Canada;53.9333;-116.5765;1;13.03.2020;29;Alberta
Canada;53.9333;-116.5765;1;14.03.2020;29;Alberta
Canada;53.9333;-116.5765;1;15.03.2020;39;Alberta
Canada;53.9333;-116.5765;1;16.03.2020;56;Alberta
Canada;53.9333;-116.5765;1;17.03.2020;74;Alberta
Canada;53.9333;-116.5765;1;18.03.2020;97;Alberta
Canada;53.9333;-116.5765;1;19.03.2020;119;Alberta
Canada;53.9333;-116.5765;1;02.03.2020;0;Alberta
Canada;53.9333;-116.5765;1;20.03.2020;146;Alberta
Canada;53.9333;-116.5765;1;21.03.2020;195;Alberta
Canada;53.9333;-116.5765;1;22.03.2020;259;Alberta
Canada;53.9333;-116.5765;1;23.03.2020;301;Alberta
Canada;53.9333;-116.5765;1;24.03.2020;359;Alberta
Canada;53.9333;-116.5765;1;25.03.2020;358;Alberta
Canada;53.9333;-116.5765;1;26.03.2020;486;Alberta
Canada;53.9333;-116.5765;1;27.03.2020;542;Alberta
Canada;53.9333;-116.5765;1;28.03.2020;542;Alberta
Canada;53.9333;-116.5765;1;29.03.2020;621;Alberta
Canada;53.9333;-116.5765;1;03.03.2020;0;Alberta
Canada;53.9333;-116.5765;1;30.03.2020;661;Alberta
Canada;53.9333;-116.5765;1;31.03.2020;690;Alberta
Canada;53.9333;-116.5765;1;04.03.2020;0;Alberta
Canada;53.9333;-116.5765;1;05.03.2020;0;Alberta
Canada;53.9333;-116.5765;1;06.03.2020;1;Alberta
Canada;53.9333;-116.5765;1;07.03.2020;2;Alberta
Canada;53.9333;-116.5765;1;08.03.2020;4;Alberta
Canada;53.9333;-116.5765;1;09.03.2020;7;Alberta
Canada;49.2827;-123.1207;1;22.01.2020;0;British Columbia
Canada;49.2827;-123.1207;1;23.01.2020;0;British Columbia
Canada;49.2827;-123.1207;1;24.01.2020;0;British Columbia
Canada;49.2827;-123.1207;1;25.01.2020;0;British Columbia
Canada;49.2827;-123.1207;1;26.01.2020;0;British Columbia
Canada;49.2827;-123.1207;1;27.01.2020;0;British Columbia
Canada;49.2827;-123.1207;1;28.01.2020;1;British Columbia
Canada;49.2827;-123.1207;1;29.01.2020;1;British Columbia
Canada;49.2827;-123.1207;1;30.01.2020;1;British Columbia
Canada;49.2827;-123.1207;1;31.01.2020;1;British Columbia
Canada;49.2827;-123.1207;1;01.02.2020;1;British Columbia
Canada;49.2827;-123.1207;1;10.02.2020;4;British Columbia
Canada;49.2827;-123.1207;1;11.02.2020;4;British Columbia
Canada;49.2827;-123.1207;1;12.02.2020;4;British Columbia
Canada;49.2827;-123.1207;1;13.02.2020;4;British Columbia
Canada;49.2827;-123.1207;1;14.02.2020;4;British Columbia
Canada;49.2827;-123.1207;1;15.02.2020;4;British Columbia
Canada;49.2827;-123.1207;1;16.02.2020;4;British Columbia
Canada;49.2827;-123.1207;1;17.02.2020;5;British Columbia
Canada;49.2827;-123.1207;1;18.02.2020;5;British Columbia
Canada;49.2827;-123.1207;1;19.02.2020;5;British Columbia
Canada;49.2827;-123.1207;1;02.02.2020;1;British Columbia
Canada;49.2827;-123.1207;1;20.02.2020;5;British Columbia
Canada;49.2827;-123.1207;1;21.02.2020;6;British Columbia
Canada;49.2827;-123.1207;1;22.02.2020;6;British Columbia
Canada;49.2827;-123.1207;1;23.02.2020;6;British Columbia
Canada;49.2827;-123.1207;1;24.02.2020;6;British Columbia
Canada;49.2827;-123.1207;1;25.02.2020;7;British Columbia
Canada;49.2827;-123.1207;1;26.02.2020;7;British Columbia
Canada;49.2827;-123.1207;1;27.02.2020;7;British Columbia
Canada;49.2827;-123.1207;1;28.02.2020;7;British Columbia
Canada;49.2827;-123.1207;1;29.02.2020;8;British Columbia
Canada;49.2827;-123.1207;1;03.02.2020;1;British Columbia
Canada;49.2827;-123.1207;1;04.02.2020;1;British Columbia
Canada;49.2827;-123.1207;1;05.02.2020;2;British Columbia
Canada;49.2827;-123.1207;1;06.02.2020;2;British Columbia
Canada;49.2827;-123.1207;1;07.02.2020;4;British Columbia
Canada;49.2827;-123.1207;1;08.02.2020;4;British Columbia
Canada;49.2827;-123.1207;1;09.02.2020;4;British Columbia
Canada;49.2827;-123.1207;1;01.03.2020;8;British Columbia
Canada;49.2827;-123.1207;1;10.03.2020;32;British Columbia
Canada;49.2827;-123.1207;1;11.03.2020;39;British Columbia
Canada;49.2827;-123.1207;1;12.03.2020;46;British Columbia
Canada;49.2827;-123.1207;1;13.03.2020;64;British Columbia
Canada;49.2827;-123.1207;1;14.03.2020;64;British Columbia
Canada;49.2827;-123.1207;1;15.03.2020;73;British Columbia
Canada;49.2827;-123.1207;1;16.03.2020;103;British Columbia
Canada;49.2827;-123.1207;1;17.03.2020;103;British Columbia
Canada;49.2827;-123.1207;1;18.03.2020;186;British Columbia
Canada;49.2827;-123.1207;1;19.03.2020;231;British Columbia
Canada;49.2827;-123.1207;1;02.03.2020;8;British Columbia
Canada;49.2827;-123.1207;1;20.03.2020;271;British Columbia
Canada;49.2827;-123.1207;1;21.03.2020;424;British Columbia
Canada;49.2827;-123.1207;1;22.03.2020;424;British Columbia
Canada;49.2827;-123.1207;1;23.03.2020;472;British Columbia
Canada;49.2827;-123.1207;1;24.03.2020;617;British Columbia
Canada;49.2827;-123.1207;1;25.03.2020;617;British Columbia
Canada;49.2827;-123.1207;1;26.03.2020;725;British Columbia
Canada;49.2827;-123.1207;1;27.03.2020;725;British Columbia
Canada;49.2827;-123.1207;1;28.03.2020;884;British Columbia
Canada;49.2827;-123.1207;1;29.03.2020;884;British Columbia
Canada;49.2827;-123.1207;1;03.03.2020;9;British Columbia
Canada;49.2827;-123.1207;1;30.03.2020;970;British Columbia
Canada;49.2827;-123.1207;1;31.03.2020;1013;British Columbia
Canada;49.2827;-123.1207;1;04.03.2020;12;British Columbia
Canada;49.2827;-123.1207;1;05.03.2020;13;British Columbia
Canada;49.2827;-123.1207;1;06.03.2020;21;British Columbia
Canada;49.2827;-123.1207;1;07.03.2020;21;British Columbia
Canada;49.2827;-123.1207;1;08.03.2020;27;British Columbia
Canada;49.2827;-123.1207;1;09.03.2020;32;British Columbia
Canada;37.6489;-122.6655;1;22.01.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;23.01.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;24.01.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;25.01.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;26.01.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;27.01.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;28.01.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;29.01.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;30.01.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;31.01.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;01.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;10.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;11.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;12.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;13.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;14.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;15.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;16.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;17.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;18.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;19.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;02.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;20.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;21.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;22.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;23.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;24.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;25.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;26.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;27.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;28.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;29.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;03.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;04.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;05.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;06.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;07.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;08.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;09.02.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;01.03.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;10.03.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;11.03.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;12.03.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;13.03.2020;2;Grand Princess
Canada;37.6489;-122.6655;1;14.03.2020;2;Grand Princess
Canada;37.6489;-122.6655;1;15.03.2020;2;Grand Princess
Canada;37.6489;-122.6655;1;16.03.2020;2;Grand Princess
Canada;37.6489;-122.6655;1;17.03.2020;8;Grand Princess
Canada;37.6489;-122.6655;1;18.03.2020;9;Grand Princess
Canada;37.6489;-122.6655;1;19.03.2020;9;Grand Princess
Canada;37.6489;-122.6655;1;02.03.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;20.03.2020;10;Grand Princess
Canada;37.6489;-122.6655;1;21.03.2020;10;Grand Princess
Canada;37.6489;-122.6655;1;22.03.2020;13;Grand Princess
Canada;37.6489;-122.6655;1;23.03.2020;13;Grand Princess
Canada;37.6489;-122.6655;1;24.03.2020;13;Grand Princess
Canada;37.6489;-122.6655;1;25.03.2020;13;Grand Princess
Canada;37.6489;-122.6655;1;26.03.2020;13;Grand Princess
Canada;37.6489;-122.6655;1;27.03.2020;13;Grand Princess
Canada;37.6489;-122.6655;1;28.03.2020;13;Grand Princess
Canada;37.6489;-122.6655;1;29.03.2020;13;Grand Princess
Canada;37.6489;-122.6655;1;03.03.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;30.03.2020;13;Grand Princess
Canada;37.6489;-122.6655;1;31.03.2020;13;Grand Princess
Canada;37.6489;-122.6655;1;04.03.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;05.03.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;06.03.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;07.03.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;08.03.2020;0;Grand Princess
Canada;37.6489;-122.6655;1;09.03.2020;0;Grand Princess
Canada;53.7609;-98.8139;1;22.01.2020;0;Manitoba
Canada;53.7609;-98.8139;1;23.01.2020;0;Manitoba
Canada;53.7609;-98.8139;1;24.01.2020;0;Manitoba
Canada;53.7609;-98.8139;1;25.01.2020;0;Manitoba
Canada;53.7609;-98.8139;1;26.01.2020;0;Manitoba
Canada;53.7609;-98.8139;1;27.01.2020;0;Manitoba
Canada;53.7609;-98.8139;1;28.01.2020;0;Manitoba
Canada;53.7609;-98.8139;1;29.01.2020;0;Manitoba
Canada;53.7609;-98.8139;1;30.01.2020;0;Manitoba
Canada;53.7609;-98.8139;1;31.01.2020;0;Manitoba
Canada;53.7609;-98.8139;1;01.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;10.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;11.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;12.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;13.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;14.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;15.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;16.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;17.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;18.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;19.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;02.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;20.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;21.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;22.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;23.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;24.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;25.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;26.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;27.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;28.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;29.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;03.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;04.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;05.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;06.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;07.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;08.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;09.02.2020;0;Manitoba
Canada;53.7609;-98.8139;1;01.03.2020;0;Manitoba
Canada;53.7609;-98.8139;1;10.03.2020;0;Manitoba
Canada;53.7609;-98.8139;1;11.03.2020;0;Manitoba
Canada;53.7609;-98.8139;1;12.03.2020;0;Manitoba
Canada;53.7609;-98.8139;1;13.03.2020;4;Manitoba
Canada;53.7609;-98.8139;1;14.03.2020;4;Manitoba
Canada;53.7609;-98.8139;1;15.03.2020;4;Manitoba
Canada;53.7609;-98.8139;1;16.03.2020;7;Manitoba
Canada;53.7609;-98.8139;1;17.03.2020;8;Manitoba
Canada;53.7609;-98.8139;1;18.03.2020;15;Manitoba
Canada;53.7609;-98.8139;1;19.03.2020;17;Manitoba
Canada;53.7609;-98.8139;1;02.03.2020;0;Manitoba
Canada;53.7609;-98.8139;1;20.03.2020;17;Manitoba
Canada;53.7609;-98.8139;1;21.03.2020;18;Manitoba
Canada;53.7609;-98.8139;1;22.03.2020;20;Manitoba
Canada;53.7609;-98.8139;1;23.03.2020;20;Manitoba
Canada;53.7609;-98.8139;1;24.03.2020;21;Manitoba
Canada;53.7609;-98.8139;1;25.03.2020;35;Manitoba
Canada;53.7609;-98.8139;1;26.03.2020;36;Manitoba
Canada;53.7609;-98.8139;1;27.03.2020;39;Manitoba
Canada;53.7609;-98.8139;1;28.03.2020;64;Manitoba
Canada;53.7609;-98.8139;1;29.03.2020;72;Manitoba
Canada;53.7609;-98.8139;1;03.03.2020;0;Manitoba
Canada;53.7609;-98.8139;1;30.03.2020;96;Manitoba
Canada;53.7609;-98.8139;1;31.03.2020;103;Manitoba
Canada;53.7609;-98.8139;1;04.03.2020;0;Manitoba
Canada;53.7609;-98.8139;1;05.03.2020;0;Manitoba
Canada;53.7609;-98.8139;1;06.03.2020;0;Manitoba
Canada;53.7609;-98.8139;1;07.03.2020;0;Manitoba
Canada;53.7609;-98.8139;1;08.03.2020;0;Manitoba
Canada;53.7609;-98.8139;1;09.03.2020;0;Manitoba
Canada;46.5653;-66.4619;1;22.01.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;23.01.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;24.01.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;25.01.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;26.01.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;27.01.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;28.01.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;29.01.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;30.01.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;31.01.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;01.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;10.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;11.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;12.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;13.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;14.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;15.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;16.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;17.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;18.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;19.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;02.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;20.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;21.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;22.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;23.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;24.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;25.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;26.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;27.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;28.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;29.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;03.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;04.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;05.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;06.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;07.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;08.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;09.02.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;01.03.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;10.03.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;11.03.2020;1;New Brunswick
Canada;46.5653;-66.4619;1;12.03.2020;1;New Brunswick
Canada;46.5653;-66.4619;1;13.03.2020;1;New Brunswick
Canada;46.5653;-66.4619;1;14.03.2020;1;New Brunswick
Canada;46.5653;-66.4619;1;15.03.2020;2;New Brunswick
Canada;46.5653;-66.4619;1;16.03.2020;6;New Brunswick
Canada;46.5653;-66.4619;1;17.03.2020;8;New Brunswick
Canada;46.5653;-66.4619;1;18.03.2020;11;New Brunswick
Canada;46.5653;-66.4619;1;19.03.2020;11;New Brunswick
Canada;46.5653;-66.4619;1;02.03.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;20.03.2020;11;New Brunswick
Canada;46.5653;-66.4619;1;21.03.2020;17;New Brunswick
Canada;46.5653;-66.4619;1;22.03.2020;17;New Brunswick
Canada;46.5653;-66.4619;1;23.03.2020;17;New Brunswick
Canada;46.5653;-66.4619;1;24.03.2020;18;New Brunswick
Canada;46.5653;-66.4619;1;25.03.2020;18;New Brunswick
Canada;46.5653;-66.4619;1;26.03.2020;33;New Brunswick
Canada;46.5653;-66.4619;1;27.03.2020;45;New Brunswick
Canada;46.5653;-66.4619;1;28.03.2020;51;New Brunswick
Canada;46.5653;-66.4619;1;29.03.2020;66;New Brunswick
Canada;46.5653;-66.4619;1;03.03.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;30.03.2020;68;New Brunswick
Canada;46.5653;-66.4619;1;31.03.2020;70;New Brunswick
Canada;46.5653;-66.4619;1;04.03.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;05.03.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;06.03.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;07.03.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;08.03.2020;0;New Brunswick
Canada;46.5653;-66.4619;1;09.03.2020;0;New Brunswick
Canada;53.1355;-57.6604;1;22.01.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;23.01.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;24.01.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;25.01.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;26.01.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;27.01.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;28.01.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;29.01.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;30.01.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;31.01.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;01.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;10.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;11.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;12.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;13.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;14.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;15.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;16.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;17.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;18.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;19.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;02.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;20.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;21.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;22.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;23.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;24.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;25.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;26.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;27.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;28.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;29.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;03.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;04.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;05.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;06.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;07.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;08.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;09.02.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;01.03.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;10.03.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;11.03.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;12.03.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;13.03.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;14.03.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;15.03.2020;1;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;16.03.2020;1;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;17.03.2020;3;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;18.03.2020;3;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;19.03.2020;3;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;02.03.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;20.03.2020;4;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;21.03.2020;6;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;22.03.2020;9;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;23.03.2020;24;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;24.03.2020;35;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;25.03.2020;35;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;26.03.2020;82;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;27.03.2020;102;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;28.03.2020;120;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;29.03.2020;135;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;03.03.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;30.03.2020;148;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;31.03.2020;152;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;04.03.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;05.03.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;06.03.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;07.03.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;08.03.2020;0;Newfoundland and Labrador
Canada;53.1355;-57.6604;1;09.03.2020;0;Newfoundland and Labrador
Canada;44.682;-63.7443;1;22.01.2020;0;Nova Scotia
Canada;44.682;-63.7443;1;23.01.2020;0;Nova Scotia
Canada;44.682;-63.7443;1;24.01.2020;0;Nova Scotia
Canada;44.682;-63.7443;1;25.01.2020;0;Nova Scotia
Canada;44.682;-63.7443;1;26.01.2020;0;Nova Scotia
Canada;44.682;-63.7443;1;27.01.2020;0;Nova Scotia
