Country/Region;Lat;Long;Anzahl der Datensätze;Date;Recovered;Province/State
China;37.2692;106.1655;1;27.03.2020;75;Ningxia
China;37.2692;106.1655;1;28.03.2020;75;Ningxia
China;37.2692;106.1655;1;29.03.2020;75;Ningxia
China;37.2692;106.1655;1;03.03.2020;69;Ningxia
China;37.2692;106.1655;1;30.03.2020;75;Ningxia
China;37.2692;106.1655;1;31.03.2020;75;Ningxia
China;37.2692;106.1655;1;04.03.2020;69;Ningxia
China;37.2692;106.1655;1;05.03.2020;69;Ningxia
China;37.2692;106.1655;1;06.03.2020;71;Ningxia
China;37.2692;106.1655;1;07.03.2020;71;Ningxia
China;37.2692;106.1655;1;08.03.2020;71;Ningxia
China;37.2692;106.1655;1;09.03.2020;71;Ningxia
China;35.7452;95.9956;1;22.01.2020;0;Qinghai
China;35.7452;95.9956;1;23.01.2020;0;Qinghai
China;35.7452;95.9956;1;24.01.2020;0;Qinghai
China;35.7452;95.9956;1;25.01.2020;0;Qinghai
China;35.7452;95.9956;1;26.01.2020;0;Qinghai
China;35.7452;95.9956;1;27.01.2020;0;Qinghai
China;35.7452;95.9956;1;28.01.2020;0;Qinghai
China;35.7452;95.9956;1;29.01.2020;0;Qinghai
China;35.7452;95.9956;1;30.01.2020;0;Qinghai
China;35.7452;95.9956;1;31.01.2020;0;Qinghai
China;35.7452;95.9956;1;01.02.2020;0;Qinghai
China;35.7452;95.9956;1;10.02.2020;3;Qinghai
China;35.7452;95.9956;1;11.02.2020;5;Qinghai
China;35.7452;95.9956;1;12.02.2020;9;Qinghai
China;35.7452;95.9956;1;13.02.2020;11;Qinghai
China;35.7452;95.9956;1;14.02.2020;11;Qinghai
China;35.7452;95.9956;1;15.02.2020;13;Qinghai
China;35.7452;95.9956;1;16.02.2020;13;Qinghai
China;35.7452;95.9956;1;17.02.2020;13;Qinghai
China;35.7452;95.9956;1;18.02.2020;15;Qinghai
China;35.7452;95.9956;1;19.02.2020;16;Qinghai
China;35.7452;95.9956;1;02.02.2020;0;Qinghai
China;35.7452;95.9956;1;20.02.2020;16;Qinghai
China;35.7452;95.9956;1;21.02.2020;18;Qinghai
China;35.7452;95.9956;1;22.02.2020;18;Qinghai
China;35.7452;95.9956;1;23.02.2020;18;Qinghai
China;35.7452;95.9956;1;24.02.2020;18;Qinghai
China;35.7452;95.9956;1;25.02.2020;18;Qinghai
China;35.7452;95.9956;1;26.02.2020;18;Qinghai
China;35.7452;95.9956;1;27.02.2020;18;Qinghai
China;35.7452;95.9956;1;28.02.2020;18;Qinghai
China;35.7452;95.9956;1;29.02.2020;18;Qinghai
China;35.7452;95.9956;1;03.02.2020;0;Qinghai
China;35.7452;95.9956;1;04.02.2020;0;Qinghai
China;35.7452;95.9956;1;05.02.2020;3;Qinghai
China;35.7452;95.9956;1;06.02.2020;3;Qinghai
China;35.7452;95.9956;1;07.02.2020;3;Qinghai
China;35.7452;95.9956;1;08.02.2020;3;Qinghai
China;35.7452;95.9956;1;09.02.2020;3;Qinghai
China;35.7452;95.9956;1;01.03.2020;18;Qinghai
China;35.7452;95.9956;1;10.03.2020;18;Qinghai
China;35.7452;95.9956;1;11.03.2020;18;Qinghai
China;35.7452;95.9956;1;12.03.2020;18;Qinghai
China;35.7452;95.9956;1;13.03.2020;18;Qinghai
China;35.7452;95.9956;1;14.03.2020;18;Qinghai
China;35.7452;95.9956;1;15.03.2020;18;Qinghai
China;35.7452;95.9956;1;16.03.2020;18;Qinghai
China;35.7452;95.9956;1;17.03.2020;18;Qinghai
China;35.7452;95.9956;1;18.03.2020;18;Qinghai
China;35.7452;95.9956;1;19.03.2020;18;Qinghai
China;35.7452;95.9956;1;02.03.2020;18;Qinghai
China;35.7452;95.9956;1;20.03.2020;18;Qinghai
China;35.7452;95.9956;1;21.03.2020;18;Qinghai
China;35.7452;95.9956;1;22.03.2020;18;Qinghai
China;35.7452;95.9956;1;23.03.2020;18;Qinghai
China;35.7452;95.9956;1;24.03.2020;18;Qinghai
China;35.7452;95.9956;1;25.03.2020;18;Qinghai
China;35.7452;95.9956;1;26.03.2020;18;Qinghai
China;35.7452;95.9956;1;27.03.2020;18;Qinghai
China;35.7452;95.9956;1;28.03.2020;18;Qinghai
China;35.7452;95.9956;1;29.03.2020;18;Qinghai
China;35.7452;95.9956;1;03.03.2020;18;Qinghai
China;35.7452;95.9956;1;30.03.2020;18;Qinghai
China;35.7452;95.9956;1;31.03.2020;18;Qinghai
China;35.7452;95.9956;1;04.03.2020;18;Qinghai
China;35.7452;95.9956;1;05.03.2020;18;Qinghai
China;35.7452;95.9956;1;06.03.2020;18;Qinghai
China;35.7452;95.9956;1;07.03.2020;18;Qinghai
China;35.7452;95.9956;1;08.03.2020;18;Qinghai
China;35.7452;95.9956;1;09.03.2020;18;Qinghai
China;35.1917;108.8701;1;22.01.2020;0;Shaanxi
China;35.1917;108.8701;1;23.01.2020;0;Shaanxi
China;35.1917;108.8701;1;24.01.2020;0;Shaanxi
China;35.1917;108.8701;1;25.01.2020;0;Shaanxi
China;35.1917;108.8701;1;26.01.2020;0;Shaanxi
China;35.1917;108.8701;1;27.01.2020;0;Shaanxi
China;35.1917;108.8701;1;28.01.2020;0;Shaanxi
China;35.1917;108.8701;1;29.01.2020;0;Shaanxi
China;35.1917;108.8701;1;30.01.2020;0;Shaanxi
China;35.1917;108.8701;1;31.01.2020;0;Shaanxi
China;35.1917;108.8701;1;01.02.2020;0;Shaanxi
China;35.1917;108.8701;1;10.02.2020;30;Shaanxi
China;35.1917;108.8701;1;11.02.2020;32;Shaanxi
China;35.1917;108.8701;1;12.02.2020;43;Shaanxi
China;35.1917;108.8701;1;13.02.2020;46;Shaanxi
China;35.1917;108.8701;1;14.02.2020;54;Shaanxi
China;35.1917;108.8701;1;15.02.2020;60;Shaanxi
China;35.1917;108.8701;1;16.02.2020;71;Shaanxi
China;35.1917;108.8701;1;17.02.2020;79;Shaanxi
China;35.1917;108.8701;1;18.02.2020;89;Shaanxi
China;35.1917;108.8701;1;19.02.2020;102;Shaanxi
China;35.1917;108.8701;1;02.02.2020;0;Shaanxi
China;35.1917;108.8701;1;20.02.2020;118;Shaanxi
China;35.1917;108.8701;1;21.02.2020;134;Shaanxi
China;35.1917;108.8701;1;22.02.2020;149;Shaanxi
China;35.1917;108.8701;1;23.02.2020;163;Shaanxi
China;35.1917;108.8701;1;24.02.2020;173;Shaanxi
China;35.1917;108.8701;1;25.02.2020;186;Shaanxi
China;35.1917;108.8701;1;26.02.2020;192;Shaanxi
China;35.1917;108.8701;1;27.02.2020;195;Shaanxi
China;35.1917;108.8701;1;28.02.2020;199;Shaanxi
China;35.1917;108.8701;1;29.02.2020;207;Shaanxi
China;35.1917;108.8701;1;03.02.2020;0;Shaanxi
China;35.1917;108.8701;1;04.02.2020;2;Shaanxi
China;35.1917;108.8701;1;05.02.2020;6;Shaanxi
China;35.1917;108.8701;1;06.02.2020;9;Shaanxi
China;35.1917;108.8701;1;07.02.2020;17;Shaanxi
China;35.1917;108.8701;1;08.02.2020;20;Shaanxi
China;35.1917;108.8701;1;09.02.2020;25;Shaanxi
China;35.1917;108.8701;1;01.03.2020;208;Shaanxi
China;35.1917;108.8701;1;10.03.2020;227;Shaanxi
China;35.1917;108.8701;1;11.03.2020;232;Shaanxi
China;35.1917;108.8701;1;12.03.2020;232;Shaanxi
China;35.1917;108.8701;1;13.03.2020;232;Shaanxi
China;35.1917;108.8701;1;14.03.2020;232;Shaanxi
China;35.1917;108.8701;1;15.03.2020;232;Shaanxi
China;35.1917;108.8701;1;16.03.2020;233;Shaanxi
China;35.1917;108.8701;1;17.03.2020;236;Shaanxi
China;35.1917;108.8701;1;18.03.2020;237;Shaanxi
China;35.1917;108.8701;1;19.03.2020;237;Shaanxi
China;35.1917;108.8701;1;02.03.2020;216;Shaanxi
China;35.1917;108.8701;1;20.03.2020;237;Shaanxi
China;35.1917;108.8701;1;21.03.2020;239;Shaanxi
China;35.1917;108.8701;1;22.03.2020;239;Shaanxi
China;35.1917;108.8701;1;23.03.2020;239;Shaanxi
China;35.1917;108.8701;1;24.03.2020;240;Shaanxi
China;35.1917;108.8701;1;25.03.2020;240;Shaanxi
China;35.1917;108.8701;1;26.03.2020;242;Shaanxi
China;35.1917;108.8701;1;27.03.2020;242;Shaanxi
China;35.1917;108.8701;1;28.03.2020;242;Shaanxi
China;35.1917;108.8701;1;29.03.2020;242;Shaanxi
China;35.1917;108.8701;1;03.03.2020;216;Shaanxi
China;35.1917;108.8701;1;30.03.2020;242;Shaanxi
China;35.1917;108.8701;1;31.03.2020;242;Shaanxi
China;35.1917;108.8701;1;04.03.2020;223;Shaanxi
China;35.1917;108.8701;1;05.03.2020;224;Shaanxi
China;35.1917;108.8701;1;06.03.2020;226;Shaanxi
China;35.1917;108.8701;1;07.03.2020;226;Shaanxi
China;35.1917;108.8701;1;08.03.2020;227;Shaanxi
China;35.1917;108.8701;1;09.03.2020;227;Shaanxi
China;36.3427;118.1498;1;22.01.2020;0;Shandong
China;36.3427;118.1498;1;23.01.2020;0;Shandong
China;36.3427;118.1498;1;24.01.2020;0;Shandong
China;36.3427;118.1498;1;25.01.2020;0;Shandong
China;36.3427;118.1498;1;26.01.2020;0;Shandong
China;36.3427;118.1498;1;27.01.2020;0;Shandong
China;36.3427;118.1498;1;28.01.2020;0;Shandong
China;36.3427;118.1498;1;29.01.2020;1;Shandong
China;36.3427;118.1498;1;30.01.2020;1;Shandong
China;36.3427;118.1498;1;31.01.2020;2;Shandong
China;36.3427;118.1498;1;01.02.2020;3;Shandong
China;36.3427;118.1498;1;10.02.2020;66;Shandong
China;36.3427;118.1498;1;11.02.2020;80;Shandong
China;36.3427;118.1498;1;12.02.2020;92;Shandong
China;36.3427;118.1498;1;13.02.2020;105;Shandong
China;36.3427;118.1498;1;14.02.2020;136;Shandong
China;36.3427;118.1498;1;15.02.2020;156;Shandong
China;36.3427;118.1498;1;16.02.2020;173;Shandong
China;36.3427;118.1498;1;17.02.2020;191;Shandong
China;36.3427;118.1498;1;18.02.2020;211;Shandong
China;36.3427;118.1498;1;19.02.2020;231;Shandong
China;36.3427;118.1498;1;02.02.2020;6;Shandong
China;36.3427;118.1498;1;20.02.2020;254;Shandong
China;36.3427;118.1498;1;21.02.2020;281;Shandong
China;36.3427;118.1498;1;22.02.2020;302;Shandong
China;36.3427;118.1498;1;23.02.2020;321;Shandong
China;36.3427;118.1498;1;24.02.2020;343;Shandong
China;36.3427;118.1498;1;25.02.2020;355;Shandong
China;36.3427;118.1498;1;26.02.2020;377;Shandong
China;36.3427;118.1498;1;27.02.2020;387;Shandong
China;36.3427;118.1498;1;28.02.2020;405;Shandong
China;36.3427;118.1498;1;29.02.2020;421;Shandong
China;36.3427;118.1498;1;03.02.2020;7;Shandong
China;36.3427;118.1498;1;04.02.2020;11;Shandong
China;36.3427;118.1498;1;05.02.2020;15;Shandong
China;36.3427;118.1498;1;06.02.2020;27;Shandong
China;36.3427;118.1498;1;07.02.2020;37;Shandong
China;36.3427;118.1498;1;08.02.2020;44;Shandong
China;36.3427;118.1498;1;09.02.2020;63;Shandong
China;36.3427;118.1498;1;01.03.2020;443;Shandong
China;36.3427;118.1498;1;10.03.2020;719;Shandong
China;36.3427;118.1498;1;11.03.2020;726;Shandong
China;36.3427;118.1498;1;12.03.2020;734;Shandong
China;36.3427;118.1498;1;13.03.2020;739;Shandong
China;36.3427;118.1498;1;14.03.2020;741;Shandong
China;36.3427;118.1498;1;15.03.2020;741;Shandong
China;36.3427;118.1498;1;16.03.2020;746;Shandong
China;36.3427;118.1498;1;17.03.2020;746;Shandong
China;36.3427;118.1498;1;18.03.2020;746;Shandong
China;36.3427;118.1498;1;19.03.2020;747;Shandong
China;36.3427;118.1498;1;02.03.2020;460;Shandong
China;36.3427;118.1498;1;20.03.2020;748;Shandong
China;36.3427;118.1498;1;21.03.2020;749;Shandong
China;36.3427;118.1498;1;22.03.2020;750;Shandong
China;36.3427;118.1498;1;23.03.2020;751;Shandong
China;36.3427;118.1498;1;24.03.2020;752;Shandong
China;36.3427;118.1498;1;25.03.2020;752;Shandong
China;36.3427;118.1498;1;26.03.2020;752;Shandong
China;36.3427;118.1498;1;27.03.2020;752;Shandong
China;36.3427;118.1498;1;28.03.2020;752;Shandong
China;36.3427;118.1498;1;29.03.2020;752;Shandong
China;36.3427;118.1498;1;03.03.2020;511;Shandong
China;36.3427;118.1498;1;30.03.2020;753;Shandong
China;36.3427;118.1498;1;31.03.2020;753;Shandong
China;36.3427;118.1498;1;04.03.2020;516;Shandong
China;36.3427;118.1498;1;05.03.2020;578;Shandong
China;36.3427;118.1498;1;06.03.2020;618;Shandong
China;36.3427;118.1498;1;07.03.2020;627;Shandong
China;36.3427;118.1498;1;08.03.2020;642;Shandong
China;36.3427;118.1498;1;09.03.2020;700;Shandong
China;31.202;121.4491;1;22.01.2020;0;Shanghai
China;31.202;121.4491;1;23.01.2020;0;Shanghai
China;31.202;121.4491;1;24.01.2020;1;Shanghai
China;31.202;121.4491;1;25.01.2020;1;Shanghai
China;31.202;121.4491;1;26.01.2020;1;Shanghai
China;31.202;121.4491;1;27.01.2020;3;Shanghai
China;31.202;121.4491;1;28.01.2020;4;Shanghai
China;31.202;121.4491;1;29.01.2020;5;Shanghai
China;31.202;121.4491;1;30.01.2020;5;Shanghai
China;31.202;121.4491;1;31.01.2020;9;Shanghai
China;31.202;121.4491;1;01.02.2020;10;Shanghai
China;31.202;121.4491;1;10.02.2020;48;Shanghai
China;31.202;121.4491;1;11.02.2020;52;Shanghai
China;31.202;121.4491;1;12.02.2020;57;Shanghai
China;31.202;121.4491;1;13.02.2020;62;Shanghai
China;31.202;121.4491;1;14.02.2020;90;Shanghai
China;31.202;121.4491;1;15.02.2020;124;Shanghai
China;31.202;121.4491;1;16.02.2020;140;Shanghai
China;31.202;121.4491;1;17.02.2020;161;Shanghai
China;31.202;121.4491;1;18.02.2020;177;Shanghai
China;31.202;121.4491;1;19.02.2020;186;Shanghai
China;31.202;121.4491;1;02.02.2020;10;Shanghai
China;31.202;121.4491;1;20.02.2020;199;Shanghai
China;31.202;121.4491;1;21.02.2020;211;Shanghai
China;31.202;121.4491;1;22.02.2020;227;Shanghai
China;31.202;121.4491;1;23.02.2020;249;Shanghai
China;31.202;121.4491;1;24.02.2020;261;Shanghai
China;31.202;121.4491;1;25.02.2020;268;Shanghai
China;31.202;121.4491;1;26.02.2020;272;Shanghai
China;31.202;121.4491;1;27.02.2020;276;Shanghai
China;31.202;121.4491;1;28.02.2020;279;Shanghai
China;31.202;121.4491;1;29.02.2020;287;Shanghai
China;31.202;121.4491;1;03.02.2020;10;Shanghai
China;31.202;121.4491;1;04.02.2020;12;Shanghai
China;31.202;121.4491;1;05.02.2020;15;Shanghai
China;31.202;121.4491;1;06.02.2020;25;Shanghai
China;31.202;121.4491;1;07.02.2020;30;Shanghai
China;31.202;121.4491;1;08.02.2020;41;Shanghai
China;31.202;121.4491;1;09.02.2020;44;Shanghai
China;31.202;121.4491;1;01.03.2020;290;Shanghai
China;31.202;121.4491;1;10.03.2020;319;Shanghai
China;31.202;121.4491;1;11.03.2020;320;Shanghai
China;31.202;121.4491;1;12.03.2020;321;Shanghai
China;31.202;121.4491;1;13.03.2020;324;Shanghai
China;31.202;121.4491;1;14.03.2020;324;Shanghai
China;31.202;121.4491;1;15.03.2020;324;Shanghai
China;31.202;121.4491;1;16.03.2020;325;Shanghai
China;31.202;121.4491;1;17.03.2020;325;Shanghai
China;31.202;121.4491;1;18.03.2020;326;Shanghai
China;31.202;121.4491;1;19.03.2020;326;Shanghai
China;31.202;121.4491;1;02.03.2020;292;Shanghai
China;31.202;121.4491;1;20.03.2020;326;Shanghai
China;31.202;121.4491;1;21.03.2020;327;Shanghai
China;31.202;121.4491;1;22.03.2020;328;Shanghai
China;31.202;121.4491;1;23.03.2020;329;Shanghai
China;31.202;121.4491;1;24.03.2020;330;Shanghai
China;31.202;121.4491;1;25.03.2020;330;Shanghai
China;31.202;121.4491;1;26.03.2020;331;Shanghai
China;31.202;121.4491;1;27.03.2020;334;Shanghai
China;31.202;121.4491;1;28.03.2020;334;Shanghai
China;31.202;121.4491;1;29.03.2020;334;Shanghai
China;31.202;121.4491;1;03.03.2020;294;Shanghai
China;31.202;121.4491;1;30.03.2020;338;Shanghai
China;31.202;121.4491;1;31.03.2020;341;Shanghai
China;31.202;121.4491;1;04.03.2020;298;Shanghai
China;31.202;121.4491;1;05.03.2020;303;Shanghai
China;31.202;121.4491;1;06.03.2020;306;Shanghai
China;31.202;121.4491;1;07.03.2020;313;Shanghai
China;31.202;121.4491;1;08.03.2020;314;Shanghai
China;31.202;121.4491;1;09.03.2020;315;Shanghai
China;37.5777;112.2922;1;22.01.2020;0;Shanxi
China;37.5777;112.2922;1;23.01.2020;0;Shanxi
China;37.5777;112.2922;1;24.01.2020;0;Shanxi
China;37.5777;112.2922;1;25.01.2020;0;Shanxi
China;37.5777;112.2922;1;26.01.2020;0;Shanxi
China;37.5777;112.2922;1;27.01.2020;0;Shanxi
China;37.5777;112.2922;1;28.01.2020;0;Shanxi
China;37.5777;112.2922;1;29.01.2020;1;Shanxi
China;37.5777;112.2922;1;30.01.2020;1;Shanxi
China;37.5777;112.2922;1;31.01.2020;1;Shanxi
China;37.5777;112.2922;1;01.02.2020;1;Shanxi
China;37.5777;112.2922;1;10.02.2020;25;Shanxi
China;37.5777;112.2922;1;11.02.2020;30;Shanxi
China;37.5777;112.2922;1;12.02.2020;33;Shanxi
China;37.5777;112.2922;1;13.02.2020;36;Shanxi
China;37.5777;112.2922;1;14.02.2020;38;Shanxi
China;37.5777;112.2922;1;15.02.2020;46;Shanxi
China;37.5777;112.2922;1;16.02.2020;50;Shanxi
China;37.5777;112.2922;1;17.02.2020;53;Shanxi
China;37.5777;112.2922;1;18.02.2020;61;Shanxi
China;37.5777;112.2922;1;19.02.2020;68;Shanxi
China;37.5777;112.2922;1;02.02.2020;3;Shanxi
China;37.5777;112.2922;1;20.02.2020;76;Shanxi
China;37.5777;112.2922;1;21.02.2020;78;Shanxi
China;37.5777;112.2922;1;22.02.2020;81;Shanxi
China;37.5777;112.2922;1;23.02.2020;88;Shanxi
China;37.5777;112.2922;1;24.02.2020;94;Shanxi
China;37.5777;112.2922;1;25.02.2020;98;Shanxi
China;37.5777;112.2922;1;26.02.2020;104;Shanxi
China;37.5777;112.2922;1;27.02.2020;107;Shanxi
China;37.5777;112.2922;1;28.02.2020;112;Shanxi
China;37.5777;112.2922;1;29.02.2020;114;Shanxi
China;37.5777;112.2922;1;03.02.2020;2;Shanxi
China;37.5777;112.2922;1;04.02.2020;4;Shanxi
China;37.5777;112.2922;1;05.02.2020;5;Shanxi
China;37.5777;112.2922;1;06.02.2020;12;Shanxi
China;37.5777;112.2922;1;07.02.2020;15;Shanxi
China;37.5777;112.2922;1;08.02.2020;21;Shanxi
China;37.5777;112.2922;1;09.02.2020;25;Shanxi
China;37.5777;112.2922;1;01.03.2020;116;Shanxi
China;37.5777;112.2922;1;10.03.2020;131;Shanxi
China;37.5777;112.2922;1;11.03.2020;131;Shanxi
China;37.5777;112.2922;1;12.03.2020;132;Shanxi
China;37.5777;112.2922;1;13.03.2020;133;Shanxi
China;37.5777;112.2922;1;14.03.2020;133;Shanxi
China;37.5777;112.2922;1;15.03.2020;133;Shanxi
China;37.5777;112.2922;1;16.03.2020;133;Shanxi
China;37.5777;112.2922;1;17.03.2020;133;Shanxi
China;37.5777;112.2922;1;18.03.2020;133;Shanxi
China;37.5777;112.2922;1;19.03.2020;133;Shanxi
China;37.5777;112.2922;1;02.03.2020;119;Shanxi
China;37.5777;112.2922;1;20.03.2020;133;Shanxi
China;37.5777;112.2922;1;21.03.2020;133;Shanxi
China;37.5777;112.2922;1;22.03.2020;133;Shanxi
China;37.5777;112.2922;1;23.03.2020;133;Shanxi
China;37.5777;112.2922;1;24.03.2020;133;Shanxi
China;37.5777;112.2922;1;25.03.2020;133;Shanxi
China;37.5777;112.2922;1;26.03.2020;133;Shanxi
China;37.5777;112.2922;1;27.03.2020;133;Shanxi
China;37.5777;112.2922;1;28.03.2020;133;Shanxi
China;37.5777;112.2922;1;29.03.2020;133;Shanxi
China;37.5777;112.2922;1;03.03.2020;124;Shanxi
China;37.5777;112.2922;1;30.03.2020;133;Shanxi
China;37.5777;112.2922;1;31.03.2020;133;Shanxi
China;37.5777;112.2922;1;04.03.2020;124;Shanxi
China;37.5777;112.2922;1;05.03.2020;126;Shanxi
China;37.5777;112.2922;1;06.03.2020;126;Shanxi
China;37.5777;112.2922;1;07.03.2020;126;Shanxi
China;37.5777;112.2922;1;08.03.2020;126;Shanxi
China;37.5777;112.2922;1;09.03.2020;127;Shanxi
China;30.6171;102.7103;1;22.01.2020;0;Sichuan
China;30.6171;102.7103;1;23.01.2020;0;Sichuan
China;30.6171;102.7103;1;24.01.2020;0;Sichuan
China;30.6171;102.7103;1;25.01.2020;0;Sichuan
China;30.6171;102.7103;1;26.01.2020;0;Sichuan
China;30.6171;102.7103;1;27.01.2020;0;Sichuan
China;30.6171;102.7103;1;28.01.2020;0;Sichuan
China;30.6171;102.7103;1;29.01.2020;1;Sichuan
China;30.6171;102.7103;1;30.01.2020;1;Sichuan
China;30.6171;102.7103;1;31.01.2020;1;Sichuan
China;30.6171;102.7103;1;01.02.2020;3;Sichuan
China;30.6171;102.7103;1;10.02.2020;80;Sichuan
China;30.6171;102.7103;1;11.02.2020;85;Sichuan
China;30.6171;102.7103;1;12.02.2020;92;Sichuan
China;30.6171;102.7103;1;13.02.2020;104;Sichuan
China;30.6171;102.7103;1;14.02.2020;114;Sichuan
China;30.6171;102.7103;1;15.02.2020;119;Sichuan
China;30.6171;102.7103;1;16.02.2020;131;Sichuan
China;30.6171;102.7103;1;17.02.2020;156;Sichuan
China;30.6171;102.7103;1;18.02.2020;169;Sichuan
China;30.6171;102.7103;1;19.02.2020;188;Sichuan
China;30.6171;102.7103;1;02.02.2020;11;Sichuan
China;30.6171;102.7103;1;20.02.2020;217;Sichuan
China;30.6171;102.7103;1;21.02.2020;231;Sichuan
China;30.6171;102.7103;1;22.02.2020;250;Sichuan
China;30.6171;102.7103;1;23.02.2020;261;Sichuan
China;30.6171;102.7103;1;24.02.2020;276;Sichuan
China;30.6171;102.7103;1;25.02.2020;289;Sichuan
China;30.6171;102.7103;1;26.02.2020;307;Sichuan
China;30.6171;102.7103;1;27.02.2020;321;Sichuan
China;30.6171;102.7103;1;28.02.2020;338;Sichuan
China;30.6171;102.7103;1;29.02.2020;351;Sichuan
China;30.6171;102.7103;1;03.02.2020;14;Sichuan
China;30.6171;102.7103;1;04.02.2020;14;Sichuan
China;30.6171;102.7103;1;05.02.2020;24;Sichuan
China;30.6171;102.7103;1;06.02.2020;31;Sichuan
China;30.6171;102.7103;1;07.02.2020;42;Sichuan
China;30.6171;102.7103;1;08.02.2020;60;Sichuan
China;30.6171;102.7103;1;09.02.2020;71;Sichuan
China;30.6171;102.7103;1;01.03.2020;365;Sichuan
China;30.6171;102.7103;1;10.03.2020;478;Sichuan
China;30.6171;102.7103;1;11.03.2020;488;Sichuan
China;30.6171;102.7103;1;12.03.2020;498;Sichuan
China;30.6171;102.7103;1;13.03.2020;503;Sichuan
China;30.6171;102.7103;1;14.03.2020;511;Sichuan
China;30.6171;102.7103;1;15.03.2020;516;Sichuan
China;30.6171;102.7103;1;16.03.2020;516;Sichuan
China;30.6171;102.7103;1;17.03.2020;520;Sichuan
China;30.6171;102.7103;1;18.03.2020;525;Sichuan
China;30.6171;102.7103;1;19.03.2020;536;Sichuan
China;30.6171;102.7103;1;02.03.2020;386;Sichuan
China;30.6171;102.7103;1;20.03.2020;536;Sichuan
China;30.6171;102.7103;1;21.03.2020;536;Sichuan
China;30.6171;102.7103;1;22.03.2020;536;Sichuan
China;30.6171;102.7103;1;23.03.2020;536;Sichuan
China;30.6171;102.7103;1;24.03.2020;536;Sichuan
China;30.6171;102.7103;1;25.03.2020;536;Sichuan
China;30.6171;102.7103;1;26.03.2020;536;Sichuan
China;30.6171;102.7103;1;27.03.2020;536;Sichuan
China;30.6171;102.7103;1;28.03.2020;536;Sichuan
China;30.6171;102.7103;1;29.03.2020;536;Sichuan
China;30.6171;102.7103;1;03.03.2020;394;Sichuan
China;30.6171;102.7103;1;30.03.2020;536;Sichuan
China;30.6171;102.7103;1;31.03.2020;536;Sichuan
China;30.6171;102.7103;1;04.03.2020;406;Sichuan
China;30.6171;102.7103;1;05.03.2020;425;Sichuan
China;30.6171;102.7103;1;06.03.2020;442;Sichuan
China;30.6171;102.7103;1;07.03.2020;454;Sichuan
China;30.6171;102.7103;1;08.03.2020;464;Sichuan
China;30.6171;102.7103;1;09.03.2020;466;Sichuan
China;39.3054;117.323;1;22.01.2020;0;Tianjin
China;39.3054;117.323;1;23.01.2020;0;Tianjin
China;39.3054;117.323;1;24.01.2020;0;Tianjin
China;39.3054;117.323;1;25.01.2020;0;Tianjin
China;39.3054;117.323;1;26.01.2020;0;Tianjin
China;39.3054;117.323;1;27.01.2020;0;Tianjin
China;39.3054;117.323;1;28.01.2020;0;Tianjin
China;39.3054;117.323;1;29.01.2020;0;Tianjin
China;39.3054;117.323;1;30.01.2020;0;Tianjin
China;39.3054;117.323;1;31.01.2020;0;Tianjin
China;39.3054;117.323;1;01.02.2020;0;Tianjin
China;39.3054;117.323;1;10.02.2020;8;Tianjin
China;39.3054;117.323;1;11.02.2020;10;Tianjin
China;39.3054;117.323;1;12.02.2020;11;Tianjin
China;39.3054;117.323;1;13.02.2020;21;Tianjin
China;39.3054;117.323;1;14.02.2020;31;Tianjin
China;39.3054;117.323;1;15.02.2020;37;Tianjin
China;39.3054;117.323;1;16.02.2020;45;Tianjin
China;39.3054;117.323;1;17.02.2020;46;Tianjin
China;39.3054;117.323;1;18.02.2020;48;Tianjin
China;39.3054;117.323;1;19.02.2020;54;Tianjin
China;39.3054;117.323;1;02.02.2020;1;Tianjin
China;39.3054;117.323;1;20.02.2020;59;Tianjin
China;39.3054;117.323;1;21.02.2020;62;Tianjin
China;39.3054;117.323;1;22.02.2020;65;Tianjin
China;39.3054;117.323;1;23.02.2020;81;Tianjin
China;39.3054;117.323;1;24.02.2020;87;Tianjin
China;39.3054;117.323;1;25.02.2020;91;Tianjin
China;39.3054;117.323;1;26.02.2020;96;Tianjin
China;39.3054;117.323;1;27.02.2020;102;Tianjin
China;39.3054;117.323;1;28.02.2020;102;Tianjin
China;39.3054;117.323;1;29.02.2020;109;Tianjin
China;39.3054;117.323;1;03.02.2020;1;Tianjin
China;39.3054;117.323;1;04.02.2020;2;Tianjin
China;39.3054;117.323;1;05.02.2020;2;Tianjin
China;39.3054;117.323;1;06.02.2020;2;Tianjin
China;39.3054;117.323;1;07.02.2020;2;Tianjin
China;39.3054;117.323;1;08.02.2020;4;Tianjin
China;39.3054;117.323;1;09.02.2020;4;Tianjin
China;39.3054;117.323;1;01.03.2020;111;Tianjin
China;39.3054;117.323;1;10.03.2020;131;Tianjin
China;39.3054;117.323;1;11.03.2020;131;Tianjin
China;39.3054;117.323;1;12.03.2020;132;Tianjin
China;39.3054;117.323;1;13.03.2020;132;Tianjin
China;39.3054;117.323;1;14.03.2020;132;Tianjin
China;39.3054;117.323;1;15.03.2020;133;Tianjin
China;39.3054;117.323;1;16.03.2020;133;Tianjin
China;39.3054;117.323;1;17.03.2020;133;Tianjin
China;39.3054;117.323;1;18.03.2020;133;Tianjin
China;39.3054;117.323;1;19.03.2020;133;Tianjin
China;39.3054;117.323;1;02.03.2020;111;Tianjin
China;39.3054;117.323;1;20.03.2020;133;Tianjin
China;39.3054;117.323;1;21.03.2020;133;Tianjin
